reader,prompt_version,tag,label,sheet,id,filename,img_sha16,photo_type,item_on_scale,display_text,has_decimal,display_legible,display_unit_shown,package_text,package_qty,package_unit,notes
sonnet_b2,v1.0,calib_v1,0138,sheet_035.jpg,7051,1774057127341.jpg,ad5ad9952a1d0a2a,scale_with_item,True,,,not_visible,none_shown,,,,"small yogurt-type cup on scale; weight digits not visible in this crop, only keypad shown"
sonnet_b2,v1.0,calib_v1,0139,sheet_035.jpg,406,1777347876752.jpg,973e48cfcb5c4a63,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,Tanduay Rhum Light bottle held
sonnet_b2,v1.0,calib_v1,0140,sheet_035.jpg,9460,1773723476270.jpg,f2c7cedaff38d7de,scale_with_item,True,0.185,True,clear,none_shown,,,,bread rolls in bag on scale
sonnet_b2,v1.0,calib_v1,0141,sheet_036.jpg,2403,1776469815820.jpg,90b3a867e14efa5e,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,Tanduay Rhum Dark bottle held
sonnet_b2,v1.0,calib_v1,0142,sheet_036.jpg,4495,1776215627192.jpg,d44fafc15988502e,item_no_scale,,,,not_visible,none_shown,250 ml,250.0,mL,Tanduay Rhum Dark bottle lying on cloth
sonnet_b2,v1.0,calib_v1,0143,sheet_036.jpg,2921,1776737593157.jpg,51f862bb6d7b3120,item_no_scale,,,,not_visible,none_shown,1.75 L,1.75,L,Sprite bottles
sonnet_b2,v1.0,calib_v1,0144,sheet_036.jpg,4935,1775527493887.jpg,ef2817c3c53321e5,scale_with_item,True,0.155,True,clear,none_shown,,,,three fish in a metal basin on scale
sonnet_b2,v1.0,calib_v1,0145,sheet_037.jpg,8509,1775781268847.jpg,8a1528449563e51a,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,Tanduay Rhum Light bottle held
sonnet_b2,v1.0,calib_v1,0146,sheet_037.jpg,5617,1774403634472.jpg,ab1b9fc429f357a7,label_closeup,,,,not_visible,none_shown,,,,"Rebisco Peanut Butter crackers package; calorie info visible (160), no net weight legible"
sonnet_b2,v1.0,calib_v1,0147,sheet_037.jpg,4475,1776137969380.jpg,9972a36f9969c6ea,item_no_scale,,,,not_visible,none_shown,,,,"bowl of a drink/gelatin dessert covered in plastic wrap, in a freezer; no scale visible"
sonnet_b2,v1.0,calib_v1,0148,sheet_037.jpg,3207,1776821966687.jpg,13d39f83b487fb63,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,"Tanduay Rhum Light bottle held, back label with barcode"
